N_CLIENT,CLUSTER_ID,Segment_Label,CA_TOTAL,PRIME_MOYENNE,NB_CONTRATS,AGE,BONUS_MALUS_MOY,NB_SINISTRES,TOTAL_REGLEMENTS,CAPITAUX_MOY
1559734,5,Client Premium,629.6,44.971428571428575,14,68.21428571428571,1.7857142857142858,0.0,0.0,1700.0
1559736,1,Client Economique,161.75,32.35,5,69.0,2.0,0.0,0.0,5000.0
1559740,7,Client Jeune Conducteur,122.5,61.25,2,54.0,9.0,0.0,0.0,11000.0
1559750,6,Client a Risque,150.0,150.0,1,36.0,3.0,0.0,0.0,0.0
1559752,7,Client Jeune Conducteur,295.308,42.18685714285714,7,47.285714285714285,5.714285714285714,1.0,69.59130676724271,10485.714285714286
1559754,5,Client Premium,391.51,43.50111111111111,9,57.333333333333336,1.6666666666666667,0.0,0.0,2555.5555555555557
1559758,4,Client Capital Eleve,61.82,30.91,2,57.5,3.0,1.0,1513.2788202924537,15000.0
1559766,1,Client Economique,139.5,27.9,5,73.0,1.0,0.0,0.0,180.0
1559768,6,Client a Risque,275.006,55.0012,5,51.8,2.4,0.0,0.0,6200.0
1559770,6,Client a Risque,30.0,30.0,1,72.0,2.0,1.0,107.11967106686863,4000.0
1559772,7,Client Jeune Conducteur,617.5,123.5,5,43.0,4.0,1.0,485.36185735926057,4200.0
1559778,1,Client Economique,119.0,59.5,2,72.5,1.0,0.0,0.0,0.0
1559788,6,Client a Risque,102.5,51.25,2,73.0,1.0,0.0,0.0,500.0
1559790,1,Client Economique,314.08,44.86857142857143,7,71.42857142857143,1.8571428571428572,0.0,0.0,1000.0
1559792,4,Client Capital Eleve,299.707,74.92675,4,69.0,1.0,0.0,0.0,17100.0
1559798,1,Client Economique,126.0,63.0,2,71.5,3.0,0.0,0.0,0.0
1559800,1,Client Economique,121.25,40.416666666666664,3,70.66666666666667,1.0,0.0,0.0,333.3333333333333
1559806,1,Client Economique,127.0,42.333333333333336,3,45.666666666666664,2.0,0.0,0.0,1333.3333333333333
1559812,7,Client Jeune Conducteur,233.25,38.875,6,36.166666666666664,3.0,0.0,0.0,1733.3333333333333
1559814,1,Client Economique,112.0,56.0,2,39.5,2.0,0.0,0.0,0.0
1559818,6,Client a Risque,120.0,120.0,1,65.0,1.0,0.0,0.0,0.0
1559860,5,Client Premium,264.75,26.475,10,55.1,1.6,1.0,157.82514607227873,2540.0
1559866,2,Autres Clients,117.75,29.4375,4,48.5,2.0,0.0,0.0,250.0
1559868,1,Client Economique,90.75,30.25,3,71.66666666666667,1.0,1.0,6092.846631836029,7333.333333333333
1559872,2,Autres Clients,119.625,29.90625,4,44.75,5.0,0.0,0.0,4500.0
1559874,2,Autres Clients,99.5,33.166666666666664,3,41.666666666666664,1.0,0.0,0.0,0.0
1559876,6,Client a Risque,155.32,77.66,2,55.0,2.0,0.0,0.0,6000.0
1559878,5,Client Premium,370.86199999999997,33.714727272727266,11,62.45454545454545,2.272727272727273,1.0,105.72850650755866,2363.6363636363635
1559880,6,Client a Risque,154.0,77.0,2,46.0,3.0,0.0,0.0,0.0
1559886,7,Client Jeune Conducteur,177.5,44.375,4,42.75,4.0,0.0,0.0,0.0
1559888,1,Client Economique,125.125,31.28125,4,65.25,1.0,0.0,0.0,3750.0
1559890,6,Client a Risque,86.0,28.666666666666668,3,58.0,1.0,0.0,0.0,666.6666666666666
1559892,6,Client a Risque,81.5,40.75,2,64.0,1.0,0.0,0.0,500.0
1559898,1,Client Economique,165.98,55.32666666666666,3,64.33333333333333,3.0,0.0,0.0,2666.6666666666665
1559906,1,Client Economique,123.25,24.65,5,58.4,1.6,0.0,0.0,200.0
1559908,1,Client Economique,119.0,59.5,2,61.5,1.0,0.0,0.0,0.0
1559910,1,Client Economique,113.0,37.666666666666664,3,62.666666666666664,1.0,0.0,0.0,133.33333333333334
1559912,1,Client Economique,180.75,36.15,5,62.2,2.6,0.0,0.0,200.0
1559918,6,Client a Risque,247.76,82.58666666666666,3,38.0,4.0,0.0,0.0,5333.333333333333
1559920,2,Autres Clients,40.75,20.375,2,59.0,1.0,0.0,0.0,500.0
1559926,2,Autres Clients,119.0,119.0,1,53.0,1.0,0.0,0.0,0.0
1559928,2,Autres Clients,138.75,27.75,5,52.6,3.0,0.0,0.0,200.0
1559932,5,Client Premium,1093.125,57.5328947368421,19,67.15789473684211,3.0526315789473686,1.0,340.8232602714317,1305.2631578947369
1559934,5,Client Premium,454.553,50.50588888888889,9,48.666666666666664,2.888888888888889,0.0,0.0,7333.333333333333
1559936,1,Client Economique,49.0,49.0,1,67.0,1.0,0.0,0.0,0.0
1559948,2,Autres Clients,111.5,37.166666666666664,3,68.0,1.0,0.0,0.0,1666.6666666666667
1559952,5,Client Premium,346.3,38.47777777777778,9,55.44444444444444,2.111111111111111,1.0,91.7139147370699,1222.2222222222222
1559954,1,Client Economique,226.25,56.5625,4,50.25,2.0,0.0,0.0,7500.0
1559956,6,Client a Risque,88.0,88.0,1,42.0,2.0,1.0,703.8275574241816,0.0
1559960,2,Autres Clients,127.0,42.333333333333336,3,68.0,2.0,0.0,0.0,133.33333333333334
1559972,1,Client Economique,60.0,60.0,1,63.0,1.0,0.0,0.0,0.0
1559986,1,Client Economique,58.75,19.583333333333332,3,57.666666666666664,1.6666666666666667,0.0,0.0,166.66666666666666
1559992,6,Client a Risque,249.5,62.375,4,55.75,3.0,0.0,0.0,250.0
1559994,1,Client Economique,349.12600000000003,49.87514285714286,7,50.857142857142854,1.4285714285714286,1.0,986.7990849228676,2857.1428571428573
1559996,1,Client Economique,105.5,35.166666666666664,3,71.0,2.0,0.0,0.0,0.0
1559998,1,Client Economique,72.25,36.125,2,70.0,4.0,0.0,0.0,500.0
1560000,5,Client Premium,857.4,171.48,5,69.6,2.2,0.0,0.0,8200.0
1560008,6,Client a Risque,205.1,102.55,2,48.0,2.0,0.0,0.0,5000.0
1560012,6,Client a Risque,238.78400000000002,119.39200000000001,2,41.0,2.0,0.0,0.0,0.0
1560014,6,Client a Risque,111.5,37.166666666666664,3,69.0,2.0,0.0,0.0,2000.0
1560016,1,Client Economique,136.0,68.0,2,61.5,2.0,0.0,0.0,0.0
1560070,6,Client a Risque,97.0,48.5,2,61.0,1.0,0.0,0.0,0.0
1560072,6,Client a Risque,193.0,193.0,1,65.0,3.0,0.0,0.0,0.0
1560078,6,Client a Risque,140.0,140.0,1,60.0,4.0,0.0,0.0,0.0
1560092,1,Client Economique,327.992,65.5984,5,53.8,2.6,2.0,1646.2596222215352,3600.0
1560100,6,Client a Risque,182.5,60.833333333333336,3,56.666666666666664,2.3333333333333335,0.0,0.0,0.0
1560106,2,Autres Clients,4.5,4.5,1,73.0,1.0,0.0,0.0,1000.0
1560110,6,Client a Risque,4.5,4.5,1,58.0,1.0,0.0,0.0,1000.0
1560112,1,Client Economique,142.25,28.45,5,74.4,4.0,0.0,0.0,1080.0
1560118,2,Autres Clients,126.0,126.0,1,60.0,3.0,2.0,4082.913407734875,0.0
1560120,1,Client Economique,134.14,33.535,4,62.75,1.0,0.0,0.0,5750.0
1560130,1,Client Economique,137.225,34.30625,4,65.0,1.0,0.0,0.0,2500.0
1560132,2,Autres Clients,295.825,49.30416666666667,6,48.5,3.1666666666666665,1.0,154.57383992333138,5000.0
1560134,4,Client Capital Eleve,22.84,22.84,1,50.0,3.0,0.0,0.0,13000.0
1560150,5,Client Premium,996.1999999999999,124.52499999999999,8,56.625,4.25,0.0,0.0,1550.0
1560152,5,Client Premium,356.35,39.59444444444445,9,68.77777777777777,1.2222222222222223,0.0,0.0,6777.777777777777
1560154,6,Client a Risque,77.0,77.0,1,68.0,1.0,0.0,0.0,0.0
1560158,1,Client Economique,206.0,41.2,5,65.2,2.2,0.0,0.0,400.0
1560160,2,Autres Clients,112.0,112.0,1,69.0,2.0,0.0,0.0,0.0
1560178,1,Client Economique,104.0,34.666666666666664,3,59.333333333333336,1.0,0.0,0.0,0.0
1560188,6,Client a Risque,140.0,140.0,1,54.0,4.0,0.0,0.0,0.0
1560190,1,Client Economique,184.5,61.5,3,56.666666666666664,2.3333333333333335,0.0,0.0,0.0
1560194,2,Autres Clients,214.375,42.875,5,61.8,2.2,0.0,0.0,1800.0
1560608,1,Client Economique,65.25,32.625,2,41.0,3.0,0.0,0.0,500.0
1560610,6,Client a Risque,135.0,135.0,1,57.0,2.0,0.0,0.0,0.0
1560612,1,Client Economique,10.75,3.5833333333333335,3,51.666666666666664,5.0,1.0,121.55192135283023,7333.333333333333
1560668,6,Client a Risque,136.6,68.3,2,71.0,1.0,0.0,0.0,5000.0
1560674,1,Client Economique,71.5,35.75,2,61.0,2.0,1.0,87.11719788542987,0.0
1560676,2,Autres Clients,271.0,90.33333333333333,3,37.333333333333336,3.6666666666666665,0.0,0.0,666.6666666666666
1560686,1,Client Economique,142.5,47.5,3,73.0,1.3333333333333333,0.0,0.0,1333.3333333333333
1560692,6,Client a Risque,197.5,39.5,5,73.0,3.2,0.0,0.0,10400.0
1560714,6,Client a Risque,518.3,172.76666666666665,3,56.333333333333336,1.6666666666666667,0.0,0.0,333.3333333333333
1560716,1,Client Economique,150.3,75.15,2,73.0,3.0,0.0,0.0,5000.0
1560718,2,Autres Clients,201.68,67.22666666666667,3,58.0,3.0,0.0,0.0,4466.666666666667
1560726,1,Client Economique,77.0,38.5,2,68.0,1.0,0.0,0.0,0.0
1560732,3,Client Grand Contrat,231.6,231.6,1,40.0,4.0,3.0,1684.0550901165489,0.0
1560734,1,Client Economique,133.15,33.2875,4,48.75,2.0,0.0,0.0,350.0
1560738,2,Autres Clients,246.15699999999998,49.231399999999994,5,49.0,2.8,1.0,37.18551952267598,80.0
1560740,1,Client Economique,130.12,65.06,2,38.0,2.0,0.0,0.0,2000.0
1560746,6,Client a Risque,126.0,126.0,1,44.0,3.0,0.0,0.0,0.0
1560748,1,Client Economique,96.5,96.5,1,51.0,3.0,0.0,0.0,0.0
1560750,1,Client Economique,238.05,79.35000000000001,3,44.333333333333336,2.0,0.0,0.0,333.3333333333333
1560754,1,Client Economique,324.5,64.9,5,45.4,3.0,0.0,0.0,3200.0
1560772,6,Client a Risque,122.0,61.0,2,61.0,1.0,0.0,0.0,0.0
1560776,1,Client Economique,221.85,55.4625,4,72.25,1.0,0.0,0.0,3500.0
1560780,1,Client Economique,58.75,11.75,5,67.4,1.0,0.0,0.0,1000.0
1560794,1,Client Economique,74.02,18.505,4,70.0,1.0,0.0,0.0,3600.0
1560812,1,Client Economique,163.5,54.5,3,55.333333333333336,2.0,0.0,0.0,0.0
1560814,1,Client Economique,107.05,53.525,2,69.0,1.0,0.0,0.0,500.0
1560816,2,Autres Clients,113.5,28.375,4,41.5,5.0,1.0,522.1405385352583,250.0
1560868,1,Client Economique,50.75,16.916666666666668,3,71.66666666666667,1.0,0.0,0.0,333.3333333333333
1560872,7,Client Jeune Conducteur,273.0,68.25,4,50.0,4.5,0.0,0.0,1000.0
1560888,1,Client Economique,55.0,55.0,1,52.0,4.0,0.0,0.0,0.0
1560894,2,Autres Clients,141.0,47.0,3,59.666666666666664,3.0,0.0,0.0,1333.3333333333333
1560906,6,Client a Risque,30.0,30.0,1,58.0,1.0,0.0,0.0,4000.0
1560914,1,Client Economique,81.25,20.3125,4,59.5,1.0,0.0,0.0,1350.0
1560926,6,Client a Risque,226.0,75.33333333333333,3,69.33333333333333,1.0,0.0,0.0,1333.3333333333333
1560928,2,Autres Clients,142.0,71.0,2,46.0,2.0,0.0,0.0,200.0
1560934,2,Autres Clients,155.75,38.9375,4,50.5,3.0,0.0,0.0,250.0
1560936,6,Client a Risque,151.21699999999998,50.40566666666666,3,54.0,1.0,0.0,0.0,0.0
1560938,1,Client Economique,115.25,28.8125,4,60.5,1.0,0.0,0.0,1250.0
1560940,1,Client Economique,148.188,49.395999999999994,3,41.333333333333336,3.0,0.0,0.0,4166.666666666667
1560952,1,Client Economique,413.975,59.13928571428572,7,64.57142857142857,1.5714285714285714,0.0,0.0,714.2857142857143
1560970,1,Client Economique,79.45,39.725,2,71.0,1.0,0.0,0.0,500.0
1560974,1,Client Economique,78.5,26.166666666666668,3,64.0,1.0,0.0,0.0,0.0
1560978,1,Client Economique,144.8,48.26666666666667,3,65.66666666666667,2.0,1.0,39.50350882616626,3666.6666666666665
1560990,6,Client a Risque,99.0,99.0,1,58.0,3.0,0.0,0.0,0.0
1560992,1,Client Economique,29.75,14.875,2,69.5,1.0,0.0,0.0,500.0
1560996,1,Client Economique,115.25,28.8125,4,66.0,1.0,0.0,0.0,1250.0
1561008,6,Client a Risque,101.0,50.5,2,69.0,1.0,0.0,0.0,0.0
1561010,2,Autres Clients,80.0,26.666666666666668,3,60.333333333333336,3.6666666666666665,0.0,0.0,133.33333333333334
1561012,1,Client Economique,120.15,60.075,2,65.0,2.0,1.0,2210.145608557208,500.0
1561014,2,Autres Clients,51.0,25.5,2,50.5,3.0,0.0,0.0,0.0
1561018,1,Client Economique,51.25,25.625,2,67.5,1.0,0.0,0.0,500.0
1561066,6,Client a Risque,240.3,120.15,2,72.0,2.0,0.0,0.0,500.0
1561070,2,Autres Clients,183.6,45.9,4,55.75,2.5,0.0,0.0,6250.0
1561072,1,Client Economique,121.56,24.312,5,64.0,3.0,2.0,94.62113951834792,3700.0
1561074,6,Client a Risque,98.0,98.0,1,73.0,1.0,0.0,0.0,0.0
1561076,1,Client Economique,75.625,25.208333333333332,3,66.0,1.0,0.0,0.0,2333.3333333333335
1561086,6,Client a Risque,234.75,78.25,3,65.0,3.0,0.0,0.0,8466.666666666666
1561090,6,Client a Risque,195.6,97.8,2,47.0,2.0,0.0,0.0,0.0
1561092,6,Client a Risque,135.0,135.0,1,66.0,2.0,0.0,0.0,0.0
1561094,6,Client a Risque,198.15,66.05,3,55.0,3.0,0.0,0.0,3333.3333333333335
1561112,1,Client Economique,126.0,63.0,2,65.5,3.0,0.0,0.0,0.0
1561116,2,Autres Clients,131.4,43.800000000000004,3,58.666666666666664,2.0,0.0,0.0,4666.666666666667
1561128,2,Autres Clients,80.25,20.0625,4,54.5,1.0,0.0,0.0,250.0
1561130,6,Client a Risque,171.2,171.2,1,64.0,1.0,0.0,0.0,0.0
1561132,1,Client Economique,134.4,44.800000000000004,3,35.0,2.0,0.0,0.0,133.33333333333334
1561134,1,Client Economique,112.0,56.0,2,64.5,2.0,0.0,0.0,0.0
1561140,2,Autres Clients,99.5,33.166666666666664,3,71.66666666666667,1.0,0.0,0.0,0.0
1561146,5,Client Premium,180.05,15.004166666666668,12,54.5,2.6666666666666665,0.0,0.0,2866.6666666666665
1561150,4,Client Capital Eleve,90.5,22.625,4,64.0,4.0,0.0,0.0,13500.0
1561152,2,Autres Clients,183.5,36.7,5,45.8,2.6,0.0,0.0,4200.0
1561156,6,Client a Risque,474.4,118.6,4,67.75,1.0,0.0,0.0,1000.0
1561158,7,Client Jeune Conducteur,281.25,70.3125,4,56.5,10.0,1.0,129.4976350202492,5500.0
1561176,6,Client a Risque,126.0,126.0,1,38.0,3.0,0.0,0.0,0.0
1561186,3,Client Grand Contrat,360.654,360.654,1,62.0,1.0,0.0,0.0,0.0
1561200,4,Client Capital Eleve,58.625,29.3125,2,49.0,3.5,0.0,0.0,13000.0
1561208,2,Autres Clients,178.45,44.6125,4,57.5,3.25,0.0,0.0,2750.0
1561212,6,Client a Risque,258.5,43.083333333333336,6,68.0,1.0,0.0,0.0,166.66666666666666
1561218,3,Client Grand Contrat,304.2,304.2,1,74.0,2.0,0.0,0.0,0.0
1561260,3,Client Grand Contrat,331.6,331.6,1,63.0,1.0,0.0,0.0,0.0
1561266,1,Client Economique,76.5,38.25,2,54.0,1.0,0.0,0.0,0.0
1561272,1,Client Economique,169.638,21.20475,8,65.375,1.5,1.0,468.73434939870776,2762.5
1561278,6,Client a Risque,119.0,119.0,1,62.0,1.0,0.0,0.0,0.0
1561280,1,Client Economique,308.75,38.59375,8,52.125,3.0,0.0,0.0,625.0
1561292,1,Client Economique,95.0,47.5,2,40.0,2.0,0.0,0.0,2000.0
1561294,7,Client Jeune Conducteur,232.25,58.0625,4,43.25,4.0,0.0,0.0,250.0
1561296,4,Client Capital Eleve,310.47,62.09400000000001,5,35.4,2.0,0.0,0.0,27639.0
1561306,2,Autres Clients,156.52,22.360000000000003,7,61.0,1.0,0.0,0.0,3428.5714285714284
1561308,2,Autres Clients,266.25,38.035714285714285,7,58.857142857142854,1.8571428571428572,0.0,0.0,1685.7142857142858
1561310,1,Client Economique,435.19,108.7975,4,66.75,2.0,0.0,0.0,1750.0
1561312,1,Client Economique,309.55,103.18333333333334,3,62.666666666666664,1.3333333333333333,0.0,0.0,333.3333333333333
1561314,6,Client a Risque,77.0,77.0,1,68.0,1.0,1.0,46.37215197699941,0.0
1561316,6,Client a Risque,214.1,107.05,2,69.5,2.0,0.0,0.0,500.0
1561318,1,Client Economique,79.25,26.416666666666668,3,57.0,1.0,0.0,0.0,333.3333333333333
1561320,5,Client Premium,769.0,51.266666666666666,15,58.86666666666667,2.8666666666666667,0.0,0.0,1553.3333333333333
1561328,2,Autres Clients,318.25,63.65,5,50.6,3.4,0.0,0.0,4000.0
1561330,1,Client Economique,142.25,35.5625,4,44.75,3.0,0.0,0.0,5000.0
1561332,5,Client Premium,484.75,60.59375,8,62.875,2.125,0.0,0.0,2375.0
1561334,6,Client a Risque,447.1,89.42,5,55.6,1.8,0.0,0.0,1000.0
1561336,6,Client a Risque,88.0,88.0,1,67.0,2.0,0.0,0.0,0.0
1561338,7,Client Jeune Conducteur,257.0,64.25,4,43.5,4.5,0.0,0.0,5250.0
1561340,1,Client Economique,84.1,28.03333333333333,3,70.0,1.0,0.0,0.0,0.0
1561346,1,Client Economique,222.5,44.5,5,67.8,3.0,0.0,0.0,400.0
1561348,6,Client a Risque,20.0,20.0,1,68.0,1.0,0.0,0.0,0.0
1561350,1,Client Economique,151.25,25.208333333333332,6,60.666666666666664,1.1666666666666667,0.0,0.0,4666.666666666667
1561352,2,Autres Clients,230.44,38.406666666666666,6,58.666666666666664,3.0,0.0,0.0,1633.3333333333333
1561354,5,Client Premium,1149.881,82.13435714285716,14,65.5,1.5714285714285714,2.0,250.34006244783137,3671.4285714285716
1561356,6,Client a Risque,266.76,133.38,2,65.5,1.0,0.0,0.0,6000.0
1561358,5,Client Premium,719.85,119.97500000000001,6,57.166666666666664,2.1666666666666665,0.0,0.0,300.0
1561360,3,Client Grand Contrat,493.718,246.859,2,57.0,2.5,0.0,0.0,0.0
1561368,1,Client Economique,38.5,38.5,1,63.0,1.0,0.0,0.0,0.0
1561370,6,Client a Risque,126.0,126.0,1,49.0,3.0,0.0,0.0,0.0
1561372,7,Client Jeune Conducteur,591.85,98.64166666666667,6,41.333333333333336,6.333333333333333,0.0,0.0,750.0
1561374,5,Client Premium,481.8,68.82857142857144,7,64.42857142857143,2.0,1.0,391.69011036572175,285.7142857142857
1561376,2,Autres Clients,128.0,64.0,2,57.0,1.0,0.0,0.0,2000.0
1561378,2,Autres Clients,54.0,54.0,1,43.0,3.0,0.0,0.0,800.0
1561388,1,Client Economique,98.0,49.0,2,73.5,1.0,0.0,0.0,0.0
1561390,1,Client Economique,108.44,27.11,4,52.75,3.0,0.0,0.0,5100.0
1561392,1,Client Economique,154.25,51.416666666666664,3,54.0,1.6666666666666667,0.0,0.0,6666.666666666667
1561394,2,Autres Clients,143.5,47.833333333333336,3,57.0,1.0,1.0,476.5143599097289,333.3333333333333
1561400,1,Client Economique,186.09,37.218,5,61.6,1.8,0.0,0.0,2800.0
1561406,5,Client Premium,410.42,41.042,10,60.9,2.6,1.0,58.256407085664826,4340.0
1561408,6,Client a Risque,213.0,71.0,3,60.0,3.0,0.0,0.0,2666.6666666666665
1561414,1,Client Economique,184.524,46.131,4,59.25,2.0,0.0,0.0,1950.0
1561418,1,Client Economique,104.5,26.125,4,63.75,2.0,0.0,0.0,1000.0
1561466,1,Client Economique,50.5,25.25,2,59.5,1.0,0.0,0.0,0.0
1561468,1,Client Economique,311.68,51.946666666666665,6,65.66666666666667,2.3333333333333335,2.0,638.0338207561754,3566.6666666666665
1561472,6,Client a Risque,156.0,78.0,2,48.0,3.0,0.0,0.0,2000.0
1561474,6,Client a Risque,347.6,86.9,4,60.5,1.0,0.0,0.0,0.0
1561480,5,Client Premium,644.288,64.4288,10,54.4,1.3,1.0,3163.855689863048,2480.0
1561486,1,Client Economique,147.5,36.875,4,69.0,1.25,1.0,438.2826846384518,1000.0
1561488,6,Client a Risque,143.0,71.5,2,64.0,1.0,0.0,0.0,2000.0
1561490,1,Client Economique,98.0,49.0,2,65.0,1.0,0.0,0.0,0.0
1561494,6,Client a Risque,146.362,146.362,1,57.0,1.0,0.0,0.0,0.0
1561500,2,Autres Clients,176.57999999999998,44.144999999999996,4,47.75,2.0,0.0,0.0,1600.0
1561512,6,Client a Risque,109.8,109.8,1,49.0,2.0,0.0,0.0,0.0
1561514,1,Client Economique,148.0,37.0,4,65.0,1.0,0.0,0.0,0.0
1561520,1,Client Economique,114.25,22.85,5,51.4,3.0,1.0,93.40835317030948,400.0
1561526,3,Client Grand Contrat,220.0,220.0,1,37.0,8.0,0.0,0.0,0.0
1561528,7,Client Jeune Conducteur,330.5,55.083333333333336,6,55.166666666666664,5.666666666666667,1.0,657.9324203171856,333.3333333333333
1561530,5,Client Premium,508.98,72.71142857142857,7,68.71428571428571,1.8571428571428572,0.0,0.0,1200.0
1561532,5,Client Premium,707.412,70.7412,10,59.8,1.4,0.0,0.0,2060.0
1561534,1,Client Economique,200.75,40.15,5,64.4,2.2,1.0,55.6465823723993,280.0
1561536,6,Client a Risque,209.6,209.6,1,66.0,1.0,0.0,0.0,0.0
1561538,2,Autres Clients,279.04,69.76,4,66.0,2.25,0.0,0.0,3500.0
1561540,1,Client Economique,211.75,30.25,7,47.285714285714285,3.0,0.0,0.0,2857.1428571428573
1561550,1,Client Economique,186.75,93.375,2,61.0,3.0,1.0,1355.3451633845489,2500.0
1561552,5,Client Premium,567.15,81.02142857142857,7,60.285714285714285,2.4285714285714284,0.0,0.0,3000.0
1561554,6,Client a Risque,529.745,105.949,5,62.0,1.6,2.0,226.97313506662132,80.0
1561556,7,Client Jeune Conducteur,252.0,126.0,2,55.0,5.0,0.0,0.0,0.0
1561558,2,Autres Clients,79.94,39.97,2,48.5,3.0,0.0,0.0,4000.0
1561560,1,Client Economique,240.128,48.0256,5,52.8,1.6,0.0,0.0,3200.0
1561566,2,Autres Clients,160.323,26.7205,6,58.5,1.0,0.0,0.0,4546.666666666667
1561568,6,Client a Risque,77.0,77.0,1,59.0,1.0,0.0,0.0,0.0
1561572,1,Client Economique,196.162,39.2324,5,60.8,1.6,0.0,0.0,3660.0
1561574,1,Client Economique,105.41499999999999,35.13833333333333,3,49.666666666666664,4.0,0.0,0.0,2000.0
1561580,2,Autres Clients,146.0,73.0,2,48.0,3.0,0.0,0.0,0.0
1561590,6,Client a Risque,147.94,49.31333333333333,3,61.333333333333336,1.0,0.0,0.0,1666.6666666666667
1561592,1,Client Economique,78.665,19.66625,4,61.75,1.0,0.0,0.0,10850.0
1561594,1,Client Economique,252.25,50.45,5,69.0,4.0,0.0,0.0,1000.0
1561596,2,Autres Clients,129.0,64.5,2,62.0,3.0,0.0,0.0,200.0
1561666,1,Client Economique,119.0,59.5,2,69.5,1.0,0.0,0.0,0.0
1561670,2,Autres Clients,203.0,40.6,5,67.4,2.6,0.0,0.0,400.0
1561692,1,Client Economique,272.5,38.92857142857143,7,68.71428571428571,1.5714285714285714,1.0,3163.843014808174,714.2857142857143
1561698,6,Client a Risque,170.0,170.0,1,62.0,4.0,0.0,0.0,0.0
1561712,2,Autres Clients,127.0,42.333333333333336,3,63.666666666666664,2.0,0.0,0.0,1333.3333333333333
1561718,7,Client Jeune Conducteur,77.0,77.0,1,60.0,6.0,0.0,0.0,0.0
1561728,6,Client a Risque,126.0,126.0,1,57.0,3.0,0.0,0.0,0.0
1561730,1,Client Economique,143.5,28.7,5,45.6,2.0,0.0,0.0,3000.0
1561734,1,Client Economique,203.226,67.742,3,62.0,3.0,0.0,0.0,333.3333333333333
1561738,2,Autres Clients,266.0,133.0,2,45.0,3.5,0.0,0.0,0.0
1561750,1,Client Economique,77.0,38.5,2,60.5,1.0,0.0,0.0,0.0
1561756,2,Autres Clients,84.0,84.0,1,51.0,5.0,0.0,0.0,0.0
1561758,2,Autres Clients,212.5,70.83333333333333,3,71.0,2.3333333333333335,0.0,0.0,0.0
1561760,6,Client a Risque,109.8,109.8,1,48.0,2.0,0.0,0.0,0.0
1561774,6,Client a Risque,162.0,81.0,2,63.0,5.0,0.0,0.0,200.0
1561790,3,Client Grand Contrat,716.4,179.1,4,62.0,4.5,0.0,0.0,500.0
1561794,7,Client Jeune Conducteur,347.75,86.9375,4,40.5,4.0,0.0,0.0,5250.0
1561810,5,Client Premium,635.797,158.94925,4,45.5,1.5,0.0,0.0,3750.0
1561812,6,Client a Risque,92.5,46.25,2,45.0,2.5,0.0,0.0,500.0
1561814,4,Client Capital Eleve,81.5,40.75,2,70.0,1.0,0.0,0.0,27000.0
1561816,1,Client Economique,49.0,49.0,1,73.0,1.0,1.0,48.11203511917643,0.0
1561890,1,Client Economique,194.85,64.95,3,65.66666666666667,2.0,0.0,0.0,333.3333333333333
1561892,1,Client Economique,251.96,50.392,5,70.0,2.2,0.0,0.0,5200.0
1561900,1,Client Economique,134.0,44.666666666666664,3,58.0,1.0,0.0,0.0,133.33333333333334
1561906,6,Client a Risque,3.0,3.0,1,44.0,2.0,0.0,0.0,0.0
1561910,1,Client Economique,146.56,48.85333333333333,3,53.333333333333336,2.6666666666666665,0.0,0.0,5666.666666666667
1561912,2,Autres Clients,359.85,89.9625,4,63.5,3.75,1.0,44.40597273317464,250.0
1561914,1,Client Economique,145.5,29.1,5,67.8,1.0,1.0,84.13794169474758,80.0
1561938,2,Autres Clients,77.0,77.0,1,66.0,1.0,0.0,0.0,0.0
1561940,6,Client a Risque,99.0,99.0,1,69.0,3.0,0.0,0.0,0.0
1561948,1,Client Economique,114.25,38.083333333333336,3,69.66666666666667,2.0,0.0,0.0,333.3333333333333
1561950,2,Autres Clients,194.85,64.95,3,58.666666666666664,2.0,0.0,0.0,333.3333333333333
1561952,5,Client Premium,408.6,51.075,8,61.375,5.875,0.0,0.0,5250.0
1561954,6,Client a Risque,138.25,69.125,2,66.0,1.0,0.0,0.0,5500.0
1561958,1,Client Economique,61.75,30.875,2,63.0,1.0,1.0,788.2276563514391,500.0
1561970,6,Client a Risque,157.5,78.75,2,67.0,3.0,0.0,0.0,500.0
1561972,6,Client a Risque,167.0,83.5,2,59.0,2.0,0.0,0.0,0.0
1561974,1,Client Economique,58.25,29.125,2,67.5,2.0,0.0,0.0,500.0
1561976,7,Client Jeune Conducteur,339.4,84.85,4,42.5,4.0,0.0,0.0,100.0
1561980,6,Client a Risque,98.0,98.0,1,61.0,1.0,0.0,0.0,0.0
1561990,6,Client a Risque,120.0,120.0,1,58.0,1.0,0.0,0.0,0.0
1561994,6,Client a Risque,433.9,108.475,4,62.5,3.75,1.0,127.49250316876372,1000.0
1566016,2,Autres Clients,102.76,34.25333333333334,3,55.666666666666664,1.0,0.0,0.0,2333.3333333333335
1566074,1,Client Economique,96.3,96.3,1,63.0,2.0,0.0,0.0,0.0
1566078,7,Client Jeune Conducteur,175.0,175.0,1,44.0,9.0,0.0,0.0,0.0
1566088,6,Client a Risque,55.0,55.0,1,64.0,2.0,0.0,0.0,0.0
1566096,7,Client Jeune Conducteur,371.7,123.89999999999999,3,48.333333333333336,5.333333333333333,0.0,0.0,1333.3333333333333
1566106,6,Client a Risque,230.5,57.625,4,68.0,1.0,0.0,0.0,8600.0
